Year,Development Assistance Committee classification,Region,Country,Flow of official development assistance,Value
2014,Upper middle income countries and territories,Latin America and the Caribbean,Dominican Republic,,5899.57
2014,Upper middle income countries and territories,Latin America and the Caribbean,Grenada,,4386.4
2014,Upper middle income countries and territories,Latin America and the Caribbean,Jamaica,,12790.17
2014,Upper middle income countries and territories,Latin America and the Caribbean,Mexico,,25488.51
2014,Upper middle income countries and territories,Latin America and the Caribbean,Montserrat,,20792.99
2014,Upper middle income countries and territories,Latin America and the Caribbean,Panama,,-12918.17
2014,Upper middle income countries and territories,Latin America and the Caribbean,St. Lucia,,1764.93
2014,Upper middle income countries and territories,Latin America and the Caribbean,St.Vincent & Grenadines,,1277.23
2015,Upper middle income countries and territories,Latin America and the Caribbean,,,89502.69276
2015,Upper middle income countries and territories,Latin America and the Caribbean,Antigua and Barbuda,,-233.57
2015,Upper middle income countries and territories,Latin America and the Caribbean,Belize,,2999.91
2015,Upper middle income countries and territories,Latin America and the Caribbean,Costa Rica,,3187.92
2015,Upper middle income countries and territories,Latin America and the Caribbean,Cuba,,3462.45
2015,Upper middle income countries and territories,Latin America and the Caribbean,Dominica,,2147.49
2015,Upper middle income countries and territories,Latin America and the Caribbean,Dominican Republic,,5053.92
2015,Upper middle income countries and territories,Latin America and the Caribbean,Grenada,,3610.41
2015,Upper middle income countries and territories,Latin America and the Caribbean,Jamaica,,13496.21
2015,Upper middle income countries and territories,Latin America and the Caribbean,Mexico,,16139.9
2015,Upper middle income countries and territories,Latin America and the Caribbean,Montserrat,,33837.98
2015,Upper middle income countries and territories,Latin America and the Caribbean,Panama,,2453.57
2015,Upper middle income countries and territories,Latin America and the Caribbean,St. Lucia,,2251.78
2015,Upper middle income countries and territories,Latin America and the Caribbean,St.Vincent & Grenadines,,1094.72
2009,Upper middle income countries and territories,Latin America and the Caribbean,,Bilateral,39076.61
2009,Upper middle income countries and territories,Latin America and the Caribbean,Antigua and Barbuda,Bilateral,3.65
2009,Upper middle income countries and territories,Latin America and the Caribbean,Belize,Bilateral,33.06
2009,Upper middle income countries and territories,Latin America and the Caribbean,Costa Rica,Bilateral,1640.14
2009,Upper middle income countries and territories,Latin America and the Caribbean,Cuba,Bilateral,611.98
2009,Upper middle income countries and territories,Latin America and the Caribbean,Dominica,Bilateral,0.71
2009,Upper middle income countries and territories,Latin America and the Caribbean,Dominican Republic,Bilateral,64.24
2009,Upper middle income countries and territories,Latin America and the Caribbean,Grenada,Bilateral,16.5
2009,Upper middle income countries and territories,Latin America and the Caribbean,Jamaica,Bilateral,5341.43
2009,Upper middle income countries and territories,Latin America and the Caribbean,Mexico,Bilateral,7450.57
2009,Upper middle income countries and territories,Latin America and the Caribbean,Montserrat,Bilateral,23858.21
2009,Upper middle income countries and territories,Latin America and the Caribbean,Panama,Bilateral,47.68
2009,Upper middle income countries and territories,Latin America and the Caribbean,St. Lucia,Bilateral,7.96
2009,Upper middle income countries and territories,Latin America and the Caribbean,St.Vincent & Grenadines,Bilateral,0.48
2010,Upper middle income countries and territories,Latin America and the Caribbean,,Bilateral,20448.91226
2010,Upper middle income countries and territories,Latin America and the Caribbean,Antigua and Barbuda,Bilateral,3.15806
2010,Upper middle income countries and territories,Latin America and the Caribbean,Belize,Bilateral,50.95602
2010,Upper middle income countries and territories,Latin America and the Caribbean,Costa Rica,Bilateral,496.57262
2010,Upper middle income countries and territories,Latin America and the Caribbean,Cuba,Bilateral,249.56387
2010,Upper middle income countries and territories,Latin America and the Caribbean,Dominica,Bilateral,194.79766
2010,Upper middle income countries and territories,Latin America and the Caribbean,Dominican Republic,Bilateral,35.77993
2010,Upper middle income countries and territories,Latin America and the Caribbean,Grenada,Bilateral,0.92119
2010,Upper middle income countries and territories,Latin America and the Caribbean,Jamaica,Bilateral,2540.1799
2010,Upper middle income countries and territories,Latin America and the Caribbean,Mexico,Bilateral,6093.11731
2010,Upper middle income countries and territories,Latin America and the Caribbean,Montserrat,Bilateral,10736.4699
2010,Upper middle income countries and territories,Latin America and the Caribbean,Panama,Bilateral,26.408
2010,Upper middle income countries and territories,Latin America and the Caribbean,St. Lucia,Bilateral,10.6878
2010,Upper middle income countries and territories,Latin America and the Caribbean,St.Vincent & Grenadines,Bilateral,10.3
2011,Upper middle income countries and territories,Latin America and the Caribbean,,Bilateral,38961.78979
2011,Upper middle income countries and territories,Latin America and the Caribbean,Antigua and Barbuda,Bilateral,2.01652
2011,Upper middle income countries and territories,Latin America and the Caribbean,Belize,Bilateral,322.398051
2011,Upper middle income countries and territories,Latin America and the Caribbean,Costa Rica,Bilateral,196.26165
2011,Upper middle income countries and territories,Latin America and the Caribbean,Cuba,Bilateral,165.825924
2011,Upper middle income countries and territories,Latin America and the Caribbean,Dominica,Bilateral,18.11585
2011,Upper middle income countries and territories,Latin America and the Caribbean,Dominican Republic,Bilateral,96.017513
2011,Upper middle income countries and territories,Latin America and the Caribbean,Grenada,Bilateral,0.83943
2011,Upper middle income countries and territories,Latin America and the Caribbean,Jamaica,Bilateral,6446.442063
2011,Upper middle income countries and territories,Latin America and the Caribbean,Mexico,Bilateral,3590.142687
2011,Upper middle income countries and territories,Latin America and the Caribbean,Montserrat,Bilateral,27743.75653
2011,Upper middle income countries and territories,Latin America and the Caribbean,Panama,Bilateral,122.995766
2011,Upper middle income countries and territories,Latin America and the Caribbean,St. Lucia,Bilateral,230.073866
2011,Upper middle income countries and territories,Latin America and the Caribbean,St.Vincent & Grenadines,Bilateral,26.903936
2012,Upper middle income countries and territories,Latin America and the Caribbean,,Bilateral,37041.9982
2012,Upper middle income countries and territories,Latin America and the Caribbean,Antigua and Barbuda,Bilateral,3.30736
2012,Upper middle income countries and territories,Latin America and the Caribbean,Belize,Bilateral,142.298936
2012,Upper middle income countries and territories,Latin America and the Caribbean,Costa Rica,Bilateral,657.280685
2012,Upper middle income countries and territories,Latin America and the Caribbean,Cuba,Bilateral,1448.775632
2012,Upper middle income countries and territories,Latin America and the Caribbean,Dominica,Bilateral,34.35026
2012,Upper middle income countries and territories,Latin America and the Caribbean,Dominican Republic,Bilateral,144.970885
2012,Upper middle income countries and territories,Latin America and the Caribbean,Grenada,Bilateral,10.82476
2012,Upper middle income countries and territories,Latin America and the Caribbean,Jamaica,Bilateral,8978.755371
2012,Upper middle income countries and territories,Latin America and the Caribbean,Mexico,Bilateral,3713.481916
2012,Upper middle income countries and territories,Latin America and the Caribbean,Montserrat,Bilateral,21265.41876
2012,Upper middle income countries and territories,Latin America and the Caribbean,Panama,Bilateral,433.856064
2012,Upper middle income countries and territories,Latin America and the Caribbean,St. Lucia,Bilateral,160.816844
2012,Upper middle income countries and territories,Latin America and the Caribbean,St.Vincent & Grenadines,Bilateral,47.86072
2013,Upper middle income countries and territories,Latin America and the Caribbean,,Bilateral,53101.88694
2013,Upper middle income countries and territories,Latin America and the Caribbean,Antigua and Barbuda,Bilateral,19.9946
2013,Upper middle income countries and territories,Latin America and the Caribbean,Belize,Bilateral,1663.727406
2013,Upper middle income countries and territories,Latin America and the Caribbean,Costa Rica,Bilateral,110.62482
2013,Upper middle income countries and territories,Latin America and the Caribbean,Cuba,Bilateral,1096.173736
