Year,Country,Cause of death,Sex,Age,GeoCode,Value
2014,England,Lung diseases due to external agents (J60-J70),,65 to 69,E92000001,1.81484482599999
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,65 to 69,E92000001,13.98102681
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,65 to 69,E92000001,0.772989462999999
2014,England,Other diseases of pleura (J90-J94),,65 to 69,E92000001,0.302474138
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,65 to 69,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",,65 to 69,E92000001,0.033608238
2014,England,Other respiratory disorders (J98),,65 to 69,E92000001,0.705772988
2014,England,,Male,65 to 69,E92000001,1132.248944
2014,England,Malignant neoplasms (C00-C97),Male,65 to 69,E92000001,635.4945078
2014,England,Diabetes mellitus (E10-E14),Male,65 to 69,E92000001,11.12962208
2014,England,IX diseases of the circulatory system (I00-I99),Male,65 to 69,E92000001,370.6648048
2014,England,Other diseases of upper respiratory tract (J30-J39),Male,65 to 69,E92000001,0.483896612
2014,England,Chronic lower respiratory diseases (J40-J47),Male,65 to 69,E92000001,90.48866645
2014,England,Lung diseases due to external agents (J60-J70),Male,65 to 69,E92000001,2.626867322
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,65 to 69,E92000001,18.80283978
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,65 to 69,E92000001,1.175177486
2014,England,Other diseases of pleura (J90-J94),Male,65 to 69,E92000001,0.622152787
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,65 to 69,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",Male,65 to 69,E92000001,0.0
2014,England,Other respiratory disorders (J98),Male,65 to 69,E92000001,0.760408962
2014,England,,Female,65 to 69,E92000001,719.4851626
2014,England,Malignant neoplasms (C00-C97),Female,65 to 69,E92000001,464.1333376
2014,England,Diabetes mellitus (E10-E14),Female,65 to 69,E92000001,8.110560015
2014,England,IX diseases of the circulatory system (I00-I99),Female,65 to 69,E92000001,162.276608
2014,England,Other diseases of upper respiratory tract (J30-J39),Female,65 to 69,E92000001,0.065407742
2014,England,Chronic lower respiratory diseases (J40-J47),Female,65 to 69,E92000001,73.32207884
2014,England,Lung diseases due to external agents (J60-J70),Female,65 to 69,E92000001,1.046523873
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,65 to 69,E92000001,9.418714856
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,65 to 69,E92000001,0.392446452
2014,England,Other diseases of pleura (J90-J94),Female,65 to 69,E92000001,0.0
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,65 to 69,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",Female,65 to 69,E92000001,0.065407742
2014,England,Other respiratory disorders (J98),Female,65 to 69,E92000001,0.654077421
2014,,,,65 to 69,,926.9973052
2014,,Malignant neoplasms (C00-C97),,65 to 69,,550.6433431
2014,,Diabetes mellitus (E10-E14),,65 to 69,,9.816008237
2014,,IX diseases of the circulatory system (I00-I99),,65 to 69,,266.6103588
2014,,Other diseases of upper respiratory tract (J30-J39),,65 to 69,,0.25250182
2014,,Chronic lower respiratory diseases (J40-J47),,65 to 69,,81.99996591
2014,,Lung diseases due to external agents (J60-J70),,65 to 69,,1.767512737
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),,65 to 69,,13.98228826
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,65 to 69,,0.725942731
2014,,Other diseases of pleura (J90-J94),,65 to 69,,0.315627273999999
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,65 to 69,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",,65 to 69,,0.031562727
2014,,Other respiratory disorders (J98),,65 to 69,,0.852193641
2014,,,Male,65 to 69,,1142.963945
2014,,Malignant neoplasms (C00-C97),Male,65 to 69,,639.7534957
2014,,Diabetes mellitus (E10-E14),Male,65 to 69,,11.87613002
2014,,IX diseases of the circulatory system (I00-I99),Male,65 to 69,,376.401935
2014,,Other diseases of upper respiratory tract (J30-J39),Male,65 to 69,,0.454278197
2014,,Chronic lower respiratory diseases (J40-J47),Male,65 to 69,,90.46625816
2014,,Lung diseases due to external agents (J60-J70),Male,65 to 69,,2.595875414
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,65 to 69,,18.82009675
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,65 to 69,,1.10324705099999
2014,,Other diseases of pleura (J90-J94),Male,65 to 69,,0.648968853
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,65 to 69,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",Male,65 to 69,,0.0
2014,,Other respiratory disorders (J98),Male,65 to 69,,0.843659509
2014,,,Female,65 to 69,,722.5074782
2014,,Malignant neoplasms (C00-C97),Female,65 to 69,,466.268646399999
2014,,Diabetes mellitus (E10-E14),Female,65 to 69,,7.865364621
2014,,IX diseases of the circulatory system (I00-I99),Female,65 to 69,,162.6532824
2014,,Other diseases of upper respiratory tract (J30-J39),Female,65 to 69,,0.0614481609999999
2014,,Chronic lower respiratory diseases (J40-J47),Female,65 to 69,,73.98358597
2014,,Lung diseases due to external agents (J60-J70),Female,65 to 69,,0.983170578
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,65 to 69,,9.401568649
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,65 to 69,,0.368688967
2014,,Other diseases of pleura (J90-J94),Female,65 to 69,,0.0
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,65 to 69,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",Female,65 to 69,,0.0614481609999999
2014,,Other respiratory disorders (J98),Female,65 to 69,,0.860274255
2014,Wales,,,65 to 69,W92000004,1032.499624
2014,Wales,Malignant neoplasms (C00-C97),,65 to 69,W92000004,600.0010372
2014,Wales,Diabetes mellitus (E10-E14),,65 to 69,W92000004,13.48316937
2014,Wales,IX diseases of the circulatory system (I00-I99),,65 to 69,W92000004,313.2243962
2014,Wales,Other diseases of upper respiratory tract (J30-J39),,65 to 69,W92000004,0.0
2014,Wales,Chronic lower respiratory diseases (J40-J47),,65 to 69,W92000004,87.1220175
2014,Wales,Lung diseases due to external agents (J60-J70),,65 to 69,W92000004,1.037166875
2014,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,65 to 69,W92000004,14.00175281
2014,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,65 to 69,W92000004,0.0
2014,Wales,Other diseases of pleura (J90-J94),,65 to 69,W92000004,0.518583437
2014,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,65 to 69,W92000004,0.0
2014,Wales,"Respiratory failure, not elsewhere classified (J96)",,65 to 69,W92000004,0.0
2014,Wales,Other respiratory disorders (J98),,65 to 69,W92000004,3.111500625
2014,Wales,,Male,65 to 69,W92000004,1307.30735
2014,Wales,Malignant neoplasms (C00-C97),Male,65 to 69,W92000004,705.0765512
2014,Wales,Diabetes mellitus (E10-E14),Male,65 to 69,W92000004,23.32584079
2014,Wales,IX diseases of the circulatory system (I00-I99),Male,65 to 69,W92000004,464.3962848
2014,Wales,Other diseases of upper respiratory tract (J30-J39),Male,65 to 69,W92000004,0.0
2014,Wales,Chronic lower respiratory diseases (J40-J47),Male,65 to 69,W92000004,90.12256669
2014,Wales,Lung diseases due to external agents (J60-J70),Male,65 to 69,W92000004,2.120530981
2014,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,65 to 69,W92000004,19.08477883
2014,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,65 to 69,W92000004,0.0
2014,Wales,Other diseases of pleura (J90-J94),Male,65 to 69,W92000004,1.06026549
2014,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,65 to 69,W92000004,0.0
2014,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,65 to 69,W92000004,0.0
2014,Wales,Other respiratory disorders (J98),Male,65 to 69,W92000004,2.120530981
2014,Wales,,Female,65 to 69,W92000004,769.4103556
2014,Wales,Malignant neoplasms (C00-C97),Female,65 to 69,W92000004,499.406193899999
2014,Wales,Diabetes mellitus (E10-E14),Female,65 to 69,W92000004,4.060212958
2014,Wales,IX diseases of the circulatory system (I00-I99),Female,65 to 69,W92000004,168.4988378
2014,Wales,Other diseases of upper respiratory tract (J30-J39),Female,65 to 69,W92000004,0.0
2014,Wales,Chronic lower respiratory diseases (J40-J47),Female,65 to 69,W92000004,84.24941888
2014,Wales,Lung diseases due to external agents (J60-J70),Female,65 to 69,W92000004,0.0
2014,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,65 to 69,W92000004,9.135479156
2014,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,65 to 69,W92000004,0.0
2014,Wales,Other diseases of pleura (J90-J94),Female,65 to 69,W92000004,0.0
2014,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,65 to 69,W92000004,0.0
2014,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,65 to 69,W92000004,0.0
2014,Wales,Other respiratory disorders (J98),Female,65 to 69,W92000004,4.060212958
2014,England,,,,E92000001,261.3159299
2014,England,Malignant neoplasms (C00-C97),,,E92000001,156.251811
2014,England,Diabetes mellitus (E10-E14),,,E92000001,3.422686401
2014,England,IX diseases of the circulatory system (I00-I99),,,E92000001,80.0661545
2014,England,Other diseases of upper respiratory tract (J30-J39),,,E92000001,0.054501376
2014,England,Chronic lower respiratory diseases (J40-J47),,,E92000001,17.42590656
2014,England,Lung diseases due to external agents (J60-J70),,,E92000001,0.497779232
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,,E92000001,3.015742795
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,,E92000001,0.31610798
2014,England,Other diseases of pleura (J90-J94),,,E92000001,0.079935351
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",,,E92000001,0.010900275
2014,England,Other respiratory disorders (J98),,,E92000001,0.174404403
2014,England,,Male,,E92000001,310.240168
2014,England,Malignant neoplasms (C00-C97),Male,,E92000001,167.541601199999
2014,England,Diabetes mellitus (E10-E14),Male,,E92000001,4.308380653
2014,England,IX diseases of the circulatory system (I00-I99),Male,,E92000001,114.304426599999
2014,England,Other diseases of upper respiratory tract (J30-J39),Male,,E92000001,0.066169669
2014,England,Chronic lower respiratory diseases (J40-J47),Male,,E92000001,18.64514221
2014,England,Lung diseases due to external agents (J60-J70),Male,,E92000001,0.676401057999999
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,,E92000001,3.933419197
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,,E92000001,0.426426753999999
2014,England,Other diseases of pleura (J90-J94),Male,,E92000001,0.139691523
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",Male,,E92000001,0.014704371
2014,England,Other respiratory disorders (J98),Male,,E92000001,0.183804635
2014,England,,Female,,E92000001,213.5143683
2014,England,Malignant neoplasms (C00-C97),Female,,E92000001,145.2210904
2014,England,Diabetes mellitus (E10-E14),Female,,E92000001,2.55731639199999
2014,England,IX diseases of the circulatory system (I00-I99),Female,,E92000001,46.61355638
2014,England,Other diseases of upper respiratory tract (J30-J39),Female,,E92000001,0.0431008379999999
2014,England,Chronic lower respiratory diseases (J40-J47),Female,,E92000001,16.23464901
2014,England,Lung diseases due to external agents (J60-J70),Female,,E92000001,0.323256286
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,,E92000001,2.119124539
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,,E92000001,0.208320717
2014,England,Other diseases of pleura (J90-J94),Female,,E92000001,0.0215504189999999
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",Female,,E92000001,0.007183473
2014,England,Other respiratory disorders (J98),Female,,E92000001,0.165219879
2014,,Malignant neoplasms (C00-C97),,,,157.8908612
2014,,Diabetes mellitus (E10-E14),,,,3.466878431
2014,,IX diseases of the circulatory system (I00-I99),,,,81.29279622
2014,,Other diseases of upper respiratory tract (J30-J39),,,,0.0550298159999999
2014,,Chronic lower respiratory diseases (J40-J47),,,,17.63017742
2014,,Lung diseases due to external agents (J60-J70),,,,0.509025801
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),,,,3.064472898
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,,,0.309542716999999
2014,,Other diseases of pleura (J90-J94),,,,0.082544725
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",,,,0.010318091
2014,,Other respiratory disorders (J98),,,,0.199483083999999
2014,,,Male,,,314.078953199999
2014,,Malignant neoplasms (C00-C97),Male,,,169.1456761
2014,,Diabetes mellitus (E10-E14),Male,,,4.448454009
2014,,IX diseases of the circulatory system (I00-I99),Male,,,116.1123074
2014,,Other diseases of upper respiratory tract (J30-J39),Male,,,0.062654282
2014,,Chronic lower respiratory diseases (J40-J47),Male,,,18.8728619999999
2014,,Lung diseases due to external agents (J60-J70),Male,,,0.696158687
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,,,3.975066102
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,,,0.417695212
2014,,Other diseases of pleura (J90-J94),Male,,,0.139231737
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",Male,,,0.0139231739999999
2014,,Other respiratory disorders (J98),Male,,,0.194924431999999
2014,,,Female,,,216.1093839
2014,,Malignant neoplasms (C00-C97),Female,,,146.9008143
2014,,Diabetes mellitus (E10-E14),Female,,,2.508394284
2014,,IX diseases of the circulatory system (I00-I99),Female,,,47.2924093
2014,,Other diseases of upper respiratory tract (J30-J39),Female,,,0.047584715
2014,,Chronic lower respiratory diseases (J40-J47),Female,,,16.41672682
2014,,Lung diseases due to external agents (J60-J70),Female,,,0.326295191
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,,,2.175301276
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,,,0.203934495
2014,,Other diseases of pleura (J90-J94),Female,,,0.027191266
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",Female,,,0.006797816
2014,,Other respiratory disorders (J98),Female,,,0.203934495
