Year,Industrial Sector Summary,Industrial Sector,Value
2011,Manufacturing,Manufacture of other food products,0.187365407
2011,Manufacturing,Manufacture of prepared animal feeds,0.063486031
2011,Manufacturing,"Manufacture of alcoholic beverages, including spirits, wine, cider, beer and malt",0.179668082
2011,Manufacturing,Manufacture of soft drinks: production of mineral waters and other bottled waters,0.046744261
2011,Manufacturing,Tobacco products,0.009338535
2011,Manufacturing,Textiles,0.231155725
2011,Manufacturing,Wearing apparel,0.090963262
2011,Manufacturing,Leather and related products,0.016492743
2011,Manufacturing,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",0.265005099
2011,Manufacturing,Paper and paper products,0.550912508
2011,Manufacturing,Printing and recording services,0.234072313
2011,Manufacturing,Manufacture of coke oven & refined petroleum products,1.945956266
2011,Manufacturing,"Manufacture of industrial gases, non-nitrogen-based inorganic chemicals, fertilisers and other nitrogen compounds,",0.508937126
2011,Manufacturing,Manufacture of petrochemicals,0.987926312
2011,Manufacturing,"Manufacture of paints, varnishes & ink",0.034923157
2011,Manufacturing,Manufacture of cleaning & toilet preparations,0.063175932
2011,Manufacturing,Manufacture of other chemical products & man-made fibres,0.08314676
2011,Manufacturing,Manufacture of dyestuffs & agro-chemicals,0.110623399
2011,Manufacturing,Basic pharmaceutical products and pharmaceutical preparations,0.131921189
2011,Manufacturing,Rubber & plastics products,0.730809458
2011,Manufacturing,"Manufacture of glass, refractory, clay, other porcelain and ceramic products, Stone, & abrasive products",0.422761716
2011,Manufacturing,"Manufacture of glass, refractory, clay, other porcelain and ceramic products, Stone, & abrasive products, cement, lime, plaster, articles of concrete, cement and plaster",0.480810644
2011,Manufacturing,Manufacture of basic Iron & Steel,0.925008301
2011,Manufacturing,Manufacture of other basic metals & casting,0.478549829
2011,Manufacturing,"Fabricated metal products, except machinery and equipment, excluding weapons and ammunition",0.441521796
2011,Manufacturing,Manufacture of weapons and ammunition,0.025164833
2011,Manufacturing,"Computer, electronic, communication and optical products",0.245559008
2011,Manufacturing,Electrical equipment,0.187202946
2011,Manufacturing,Machinery and equipment n.e.c.,0.271652357
2011,Manufacturing,"Motor vehicles, trailers and semi-trailers",0.270981762
2011,Manufacturing,Building of ships and boats,0.039134095
2011,Manufacturing,Manufacture of air and spacecraft and related machinery,0.100835428
2011,Manufacturing,"Manufacture of other transport equipment, excluding ships, boats, air and spacecraft",0.01613521
2011,Manufacturing,Furniture,0.118464211
2011,Manufacturing,Other manufactured goods,0.107805237
2011,Manufacturing,Repair & maintenance of ships,0.001051845
2011,Manufacturing,Repair & maintenance of aircraft  & spacecraft,0.00681387
2011,Manufacturing,Rest of repair; Installation,0.026601485
2011,"Electricity, gas, steam and air conditioning supply",,11.52839416
2011,"Electricity, gas, steam and air conditioning supply; water supply, sewerage, waste management activities and remediation services",Electricity production,9.528803353
2011,"Electricity, gas, steam and air conditioning supply; water supply, sewerage, waste management activities and remediation services",Manufacture of gas; distribution of gaseous fuels through mains and steam and air conditioning supply,1.999590805
2011,"Water supply, sewerage, waste management activities and remediation services",,6.02473627
2011,"Water supply, sewerage, waste management activities and remediation services",Natural water; water treatment and supply services,3.465647976
2011,"Water supply, sewerage, waste management activities and remediation services",Sewerage services; sewage sludge,0.587232274
2011,"Water supply, sewerage, waste management activities and remediation services","Waste collection, treatment and disposal services; materials recovery services",1.949389425
2011,"Water supply, sewerage, waste management activities and remediation services",Remediation services and other waste management services,0.022466594
2011,Construction,,2.587117508
2011,Construction,Buildings and building construction works,0.701150636
2011,Construction,Constructions and construction works for civil engineering,0.73536205
2011,Construction,Specialised construction works,1.150604822
2011,Wholesale and retail trade; repair of motor vehicles and motorcycles,,3.122034367
2011,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair services of motor vehicles and motorcycles,0.382478874
2011,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade services, except of motor vehicles and motorcycles",1.102935086
2011,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade services, except of motor vehicles and motorcycles",1.636620407
2011,Transport and storage,,18.61258715
2011,Transport and storage,Rail transport,0.82675236
2011,Transport and storage,"Buses, coaches, trams and similar public urban transport, Underground, metro other non interurban rail services, Taxis and other renting of private cars with driver, Freight transport by road and removal services, Transport via pipeline",4.373092704
