Year,Sex,Abuse perpeprator,Abuse type,Abuse category,Region,Threats or force,Age,Ethnicity,Ethnic group,Marital status,Employment status,Occupation,Highest qualification,Disability status,Hours out of home on an average weekday,Structure of household,Household income,Tenure,Accommodation type,Output area classification,Area type,Level of physical disorder,Employment deprivation index,Value
2015,Female,,Sexual,,,,,,,,,,,,,,,,,Suburbanites,,,,2.567672045
2015,Female,,Sexual,,,,,,,,,,,,,,,,,Constrained city dwellers,,,,3.528425408
2015,Female,,Sexual,,,,,,,,,,,,,,,,,Hard-pressed living,,,,2.430582354
2015,Female,,Sexual,,,,,,,,,,,,,,,,,,Urban,,,3.252942551
2015,Female,,Sexual,,,,,,,,,,,,,,,,,,Rural,,,3.120571521
2015,Female,,Sexual,,,,,,,,,,,,,,,,,,,High,,4.642506987
2015,Female,,Sexual,,,,,,,,,,,,,,,,,,,Not high,,3.165551419
2015,Female,,Sexual,,,,,,,,,,,,,,,,,,,,20% most deprived output areas,2.564554642
2015,Female,,Sexual,,,,,,,,,,,,,,,,,,,,Other output areas,3.326799508
2015,Female,,Sexual,,,,,,,,,,,,,,,,,,,,20% least deprived output areas,3.688764675
2015,Female,,Sexual,,North East,,,,,,,,,,,,,,,,,,,1.795115684
2015,Female,,Sexual,,North West,,,,,,,,,,,,,,,,,,,3.24034847
2015,Female,,Sexual,,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,,4.065917839
2015,Female,,Sexual,,East Midlands,,,,,,,,,,,,,,,,,,,3.416781981
2015,Female,,Sexual,,West Midlands,,,,,,,,,,,,,,,,,,,2.244026753
2015,Female,,Sexual,,East of England,,,,,,,,,,,,,,,,,,,2.911280594
2015,Female,,Sexual,,London,,,,,,,,,,,,,,,,,,,4.148036948
2015,Female,,Sexual,,South East,,,,,,,,,,,,,,,,,,,2.306262191
2015,Female,,Sexual,,South West,,,,,,,,,,,,,,,,,,,4.378179164
2015,Female,,Sexual,,Wales,,,,,,,,,,,,,,,,,,,2.999753474
2015,Female,,Stalking,,,,,,,,,,,,,,,,,,,,,4.599852604
2015,Female,,Stalking,,,,16-19,,,,,,,,,,,,,,,,,9.660329937
2015,Female,,Stalking,,,,20-24,,,,,,,,,,,,,,,,,6.589385114
2015,Female,,Stalking,,,,25-34,,,,,,,,,,,,,,,,,5.410436537
2015,Female,,Stalking,,,,35-44,,,,,,,,,,,,,,,,,3.966779944
2015,Female,,Stalking,,,,45-54,,,,,,,,,,,,,,,,,2.955364374
2015,Female,,Stalking,,,,55-59,,,,,,,,,,,,,,,,,2.095098694
2015,Female,,Stalking,,,,,White,,,,,,,,,,,,,,,,4.682370686
2015,Female,,Stalking,,,,,White,"English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,4.800314528
2015,Female,,Stalking,,,,,White,Irish,,,,,,,,,,,,,,,6.668940438
2015,Female,,Stalking,,,,,White,Any other white background,,,,,,,,,,,,,,,3.22745942
2015,Female,,Stalking,,,,,Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,3.045564487
2015,Female,,Stalking,,,,,Mixed or multiple ethnic groups,White and Black Caribbean,,,,,,,,,,,,,,,4.91974162
2015,Female,,Stalking,,,,,Asian or Asian British,,,,,,,,,,,,,,,,4.558624377
2015,Female,,Stalking,,,,,Asian or Asian British,Indian,,,,,,,,,,,,,,,6.618950247
2015,Female,,Stalking,,,,,Asian or Asian British,Pakistani,,,,,,,,,,,,,,,3.112406315
2015,Female,,Stalking,,,,,Asian or Asian British,Bangladeshi,,,,,,,,,,,,,,,0.622279294
2015,Female,,Stalking,,,,,Asian or Asian British,Chinese,,,,,,,,,,,,,,,3.105388943
2015,Female,,Stalking,,,,,Asian or Asian British,Any other Asian background,,,,,,,,,,,,,,,5.178523027
2015,Female,,Stalking,,,,,"Black, African, Caribbean or Black British",,,,,,,,,,,,,,,,3.579424589
2015,Female,,Stalking,,,,,"Black, African, Caribbean or Black British",African,,,,,,,,,,,,,,,1.221615206
2015,Female,,Stalking,,,,,"Black, African, Caribbean or Black British",Caribbean,,,,,,,,,,,,,,,5.669235277
2015,Female,,Stalking,,,,,Other ethnic group,,,,,,,,,,,,,,,,4.732109457
2015,Female,,Stalking,,,,,Other ethnic group,Any other ethnic group,,,,,,,,,,,,,,,4.365333533
2015,Female,,Stalking,,,,,,,Married,,,,,,,,,,,,,,2.151101098
2015,Female,,Stalking,,,,,,,Cohabiting,,,,,,,,,,,,,,3.583439503
2015,Female,,Stalking,,,,,,,Single,,,,,,,,,,,,,,8.055955584
2015,Female,,Stalking,,,,,,,Separated,,,,,,,,,,,,,,6.988160255
2015,Female,,Stalking,,,,,,,Divorced,,,,,,,,,,,,,,7.902953309
2015,Female,,Stalking,,,,,,,Widowed,,,,,,,,,,,,,,3.090502576
2015,Female,,Stalking,,,,,,,,Employed,,,,,,,,,,,,,4.234257378
2015,Female,,Stalking,,,,,,,,Unemployed,,,,,,,,,,,,,4.542768111
2015,Female,,Stalking,,,,,,,,Inactive,,,,,,,,,,,,,5.826912935
2015,Female,,Stalking,,,,,,,,Student,,,,,,,,,,,,,9.004077373
2015,Female,,Stalking,,,,,,,,Looking after family or home,,,,,,,,,,,,,4.08449797
2015,Female,,Stalking,,,,,,,,Long-term or temporarily ill,,,,,,,,,,,,,8.696126179
2015,Female,,Stalking,,,,,,,,Retired,,,,,,,,,,,,,0.879109944
2015,Female,,Stalking,,,,,,,,Other inactive,,,,,,,,,,,,,2.558579685
2015,Female,,Stalking,,,,,,,,,Managerial and professional occupations,,,,,,,,,,,,4.445798565
2015,Female,,Stalking,,,,,,,,,Intermediate occupations,,,,,,,,,,,,4.073204871
2015,Female,,Stalking,,,,,,,,,Routine and manual occupations,,,,,,,,,,,,3.912268849
2015,Female,,Stalking,,,,,,,,,Never worked and long-term unemployed,,,,,,,,,,,,3.344582337
2015,Female,,Stalking,,,,,,,,,Full-time students,,,,,,,,,,,,9.269444607
2015,Female,,Stalking,,,,,,,,,,Degree or diploma,,,,,,,,,,,4.503105778
2015,Female,,Stalking,,,,,,,,,,"Apprenticeship, A level or AS level",,,,,,,,,,,5.483646506
2015,Female,,Stalking,,,,,,,,,,O level or GCSE,,,,,,,,,,,4.196247269
2015,Female,,Stalking,,,,,,,,,,Other,,,,,,,,,,,3.868895325
2015,Female,,Stalking,,,,,,,,,,No qualifications,,,,,,,,,,,4.406755882
2015,Female,,Stalking,,,,,,,,,,,Long-standing illness or disability,,,,,,,,,,8.002325462
2015,Female,,Stalking,,,,,,,,,,,Long-standing illness or disability: Limits activities,,,,,,,,,,9.239895877
2015,Female,,Stalking,,,,,,,,,,,Long-standing illness or disability: Does not limit activities,,,,,,,,,,4.065207252
2015,Female,,Stalking,,,,,,,,,,,No long-standing illness or disability,,,,,,,,,,3.977462986
2015,Female,,Stalking,,,,,,,,,,,,Less than 3 hours,,,,,,,,,3.835731822
2015,Female,,Stalking,,,,,,,,,,,,3 hours less than 7 hours,,,,,,,,,4.279990046
2015,Female,,Stalking,,,,,,,,,,,,7 hours or longer,,,,,,,,,5.099915047
2015,Female,,Stalking,,,,,,,,,,,,,No children,,,,,,,,4.563909996
2015,Female,,Stalking,,,,,,,,,,,,,Adults and child(ren),,,,,,,,3.324072156
2015,Female,,Stalking,,,,,,,,,,,,,Single adult and child(ren),,,,,,,,11.51810806
2015,Female,,Stalking,,,,,,,,,,,,,,"Less than £10,000",,,,,,,6.759045988
2015,Female,,Stalking,,,,,,,,,,,,,,"£10,000 to less than £20,000",,,,,,,5.971670541
2015,Female,,Stalking,,,,,,,,,,,,,,"£20,000 to less than £30,000",,,,,,,4.831843967
2015,Female,,Stalking,,,,,,,,,,,,,,"£30,000 to less than £40,000",,,,,,,2.991670041
2015,Female,,Stalking,,,,,,,,,,,,,,"£40,000 to less than £50,000",,,,,,,5.431501895
2015,Female,,Stalking,,,,,,,,,,,,,,"£50,000 or more",,,,,,,3.932078185
2015,Female,,Stalking,,,,,,,,,,,,,,No income stated or not enough information provided,,,,,,,4.209164435
2015,Female,,Stalking,,,,,,,,,,,,,,,Owner occupiers,,,,,,3.393895968
2015,Female,,Stalking,,,,,,,,,,,,,,,Social renters,,,,,,6.334204418
2015,Female,,Stalking,,,,,,,,,,,,,,,Private renters,,,,,,6.079343582
2015,Female,,Stalking,,,,,,,,,,,,,,,,Houses,,,,,4.44911349
2015,Female,,Stalking,,,,,,,,,,,,,,,,Detached,,,,,4.099646663
2015,Female,,Stalking,,,,,,,,,,,,,,,,Semi-detached,,,,,4.344483133
2015,Female,,Stalking,,,,,,,,,,,,,,,,Terraced,,,,,4.784695554
2015,Female,,Stalking,,,,,,,,,,,,,,,,Flats or maisonettes,,,,,5.278186612
2015,Female,,Stalking,,,,,,,,,,,,,,,,,Rural residents,,,,3.474165951
2015,Female,,Stalking,,,,,,,,,,,,,,,,,Cosmopolitans,,,,7.369669053
2015,Female,,Stalking,,,,,,,,,,,,,,,,,Ethnicity central,,,,3.570715713
2015,Female,,Stalking,,,,,,,,,,,,,,,,,Multicultural metropolitans,,,,4.937231133
2015,Female,,Stalking,,,,,,,,,,,,,,,,,Urbanites,,,,5.200635656
2015,Female,,Stalking,,,,,,,,,,,,,,,,,Suburbanites,,,,3.683443044
2015,Female,,Stalking,,,,,,,,,,,,,,,,,Constrained city dwellers,,,,5.346000798
2015,Female,,Stalking,,,,,,,,,,,,,,,,,Hard-pressed living,,,,4.588517886
2015,Female,,Stalking,,,,,,,,,,,,,,,,,,Urban,,,4.615747986
2015,Female,,Stalking,,,,,,,,,,,,,,,,,,Rural,,,4.524795481
2015,Female,,Stalking,,,,,,,,,,,,,,,,,,,High,,6.328785095
2015,Female,,Stalking,,,,,,,,,,,,,,,,,,,Not high,,4.477541886
2015,Female,,Stalking,,,,,,,,,,,,,,,,,,,,20% most deprived output areas,4.921473616
2015,Female,,Stalking,,,,,,,,,,,,,,,,,,,,Other output areas,4.666397967
2015,Female,,Stalking,,,,,,,,,,,,,,,,,,,,20% least deprived output areas,4.129942604
2015,Female,,Stalking,,North East,,,,,,,,,,,,,,,,,,,4.241381066
2015,Female,,Stalking,,North West,,,,,,,,,,,,,,,,,,,4.524328424
2015,Female,,Stalking,,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,,5.512357442
2015,Female,,Stalking,,East Midlands,,,,,,,,,,,,,,,,,,,4.204700002
2015,Female,,Stalking,,West Midlands,,,,,,,,,,,,,,,,,,,5.09878614
2015,Female,,Stalking,,East of England,,,,,,,,,,,,,,,,,,,4.368196318
2015,Female,,Stalking,,London,,,,,,,,,,,,,,,,,,,3.579462893
2015,Female,,Stalking,,South East,,,,,,,,,,,,,,,,,,,5.44211742
2015,Female,,Stalking,,South West,,,,,,,,,,,,,,,,,,,4.448404646
2015,Female,,Stalking,,Wales,,,,,,,,,,,,,,,,,,,4.361458462
2016,Female,,,,,,,,,,,,,,,,,,,,,,,7.452457392
2016,Female,,,,,,16-19,,,,,,,,,,,,,,,,,8.834402707
2016,Female,,,,,,20-24,,,,,,,,,,,,,,,,,11.21806993
2016,Female,,,,,,25-34,,,,,,,,,,,,,,,,,6.747760034
2016,Female,,,,,,35-44,,,,,,,,,,,,,,,,,7.280911721
2016,Female,,,,,,45-54,,,,,,,,,,,,,,,,,6.92717173
2016,Female,,,,,,55-59,,,,,,,,,,,,,,,,,5.722251996
2016,Female,,,,,,,White,,,,,,,,,,,,,,,,7.691666348
2016,Female,,,,,,,White,"English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,8.14327655
2016,Female,,,,,,,White,Irish,,,,,,,,,,,,,,,1.805527625
2016,Female,,,,,,,White,Any other white background,,,,,,,,,,,,,,,3.724170499
2016,Female,,,,,,,Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,17.10197322
2016,Female,,,,,,,Mixed or multiple ethnic groups,White and Black Caribbean,,,,,,,,,,,,,,,7.007717941
2016,Female,,,,,,,Asian or Asian British,,,,,,,,,,,,,,,,3.384962783
2016,Female,,,,,,,Asian or Asian British,Indian,,,,,,,,,,,,,,,4.294789601
2016,Female,,,,,,,Asian or Asian British,Pakistani,,,,,,,,,,,,,,,4.64396021
2016,Female,,,,,,,Asian or Asian British,Bangladeshi,,,,,,,,,,,,,,,2.747164085
2016,Female,,,,,,,Asian or Asian British,Chinese,,,,,,,,,,,,,,,1.307027516
2016,Female,,,,,,,Asian or Asian British,Any other Asian background,,,,,,,,,,,,,,,0.712089251
2016,Female,,,,,,,"Black, African, Caribbean or Black British",,,,,,,,,,,,,,,,6.050188363
2016,Female,,,,,,,"Black, African, Caribbean or Black British",African,,,,,,,,,,,,,,,4.189303176
2016,Female,,,,,,,"Black, African, Caribbean or Black British",Caribbean,,,,,,,,,,,,,,,8.886849494
2016,Female,,,,,,,Other ethnic group,,,,,,,,,,,,,,,,10.44904411
2016,Female,,,,,,,Other ethnic group,Any other ethnic group,,,,,,,,,,,,,,,11.60430242
2016,Female,,,,,,,,,Married,,,,,,,,,,,,,,3.239000979
2016,Female,,,,,,,,,Cohabiting,,,,,,,,,,,,,,7.197707468
2016,Female,,,,,,,,,Single,,,,,,,,,,,,,,10.77452302
2016,Female,,,,,,,,,Separated,,,,,,,,,,,,,,22.55949475
2016,Female,,,,,,,,,Divorced,,,,,,,,,,,,,,19.15428477
2016,Female,,,,,,,,,Widowed,,,,,,,,,,,,,,3.99199876
2016,Female,,,,,,,,,,Employed,,,,,,,,,,,,,6.614961833
2016,Female,,,,,,,,,,Unemployed,,,,,,,,,,,,,15.3642447
2016,Female,,,,,,,,,,Inactive,,,,,,,,,,,,,9.377958892
2016,Female,,,,,,,,,,Student,,,,,,,,,,,,,7.396661009
2016,Female,,,,,,,,,,Looking after family or home,,,,,,,,,,,,,8.494196568
2016,Female,,,,,,,,,,Long-term or temporarily ill,,,,,,,,,,,,,17.98391743
2016,Female,,,,,,,,,,Retired,,,,,,,,,,,,,3.253409687
2016,Female,,,,,,,,,,Other inactive,,,,,,,,,,,,,7.733506974
2016,Female,,,,,,,,,,,Managerial and professional occupations,,,,,,,,,,,,5.282898806
2016,Female,,,,,,,,,,,Intermediate occupations,,,,,,,,,,,,7.022754498
2016,Female,,,,,,,,,,,Routine and manual occupations,,,,,,,,,,,,9.795686945
2016,Female,,,,,,,,,,,Never worked and long-term unemployed,,,,,,,,,,,,8.422537821
2016,Female,,,,,,,,,,,Full-time students,,,,,,,,,,,,10.03247647
2016,Female,,,,,,,,,,,Not classified,,,,,,,,,,,,5.870100197
2016,Female,,,,,,,,,,,,Degree or diploma,,,,,,,,,,,6.259532042
2016,Female,,,,,,,,,,,,"Apprenticeship, A level or AS level",,,,,,,,,,,9.324837093
2016,Female,,,,,,,,,,,,O level or GCSE,,,,,,,,,,,8.255195747
2016,Female,,,,,,,,,,,,Other,,,,,,,,,,,6.207280387
2016,Female,,,,,,,,,,,,No qualifications,,,,,,,,,,,8.288342145
2016,Female,,,,,,,,,,,,,Long-standing illness or disability,,,,,,,,,,15.90798388
2016,Female,,,,,,,,,,,,,Long-standing illness or disability: Limits activities,,,,,,,,,,16.91136616
2016,Female,,,,,,,,,,,,,Long-standing illness or disability: Does not limit activities,,,,,,,,,,12.69417699
2016,Female,,,,,,,,,,,,,No long-standing illness or disability,,,,,,,,,,5.905640392
2016,Female,,,,,,,,,,,,,,Less than 3 hours,,,,,,,,,8.257815585
2016,Female,,,,,,,,,,,,,,3 hours less than 7 hours,,,,,,,,,7.397358163
2016,Female,,,,,,,,,,,,,,7 hours or longer,,,,,,,,,7.238241349
2016,Female,,,,,,,,,,,,,,,No children,,,,,,,,6.598682902
2016,Female,,,,,,,,,,,,,,,Adults and child(ren),,,,,,,,6.248321726
2016,Female,,,,,,,,,,,,,,,Single adult and child(ren),,,,,,,,21.85705556
2016,Female,,,,,,,,,,,,,,,,"Less than £10,000",,,,,,,18.34085103
2016,Female,,,,,,,,,,,,,,,,"£10,000 to less than £20,000",,,,,,,10.28847827
2016,Female,,,,,,,,,,,,,,,,"£20,000 to less than £30,000",,,,,,,8.77034187
2016,Female,,,,,,,,,,,,,,,,"£30,000 to less than £40,000",,,,,,,6.85370225
2016,Female,,,,,,,,,,,,,,,,"£40,000 to less than £50,000",,,,,,,6.093614557
2016,Female,,,,,,,,,,,,,,,,"£50,000 or more",,,,,,,4.28930527
2016,Female,,,,,,,,,,,,,,,,No income stated or not enough information provided,,,,,,,6.90611153
2016,Female,,,,,,,,,,,,,,,,,Owner occupiers,,,,,,5.283575343
2016,Female,,,,,,,,,,,,,,,,,Social renters,,,,,,12.1165295
2016,Female,,,,,,,,,,,,,,,,,Private renters,,,,,,9.337166401
2016,Female,,,,,,,,,,,,,,,,,,Houses,,,,,7.213521877
2016,Female,,,,,,,,,,,,,,,,,,Detached,,,,,5.11864667
2016,Female,,,,,,,,,,,,,,,,,,Semi-detached,,,,,7.18984354
2016,Female,,,,,,,,,,,,,,,,,,Terraced,,,,,8.604660064
2016,Female,,,,,,,,,,,,,,,,,,Flats or maisonettes,,,,,8.636599057
2016,Female,,,,,,,,,,,,,,,,,,,Rural residents,,,,5.099932635
2016,Female,,,,,,,,,,,,,,,,,,,Cosmopolitans,,,,4.357068057
2016,Female,,,,,,,,,,,,,,,,,,,Ethnicity central,,,,4.558524029
2016,Female,,,,,,,,,,,,,,,,,,,Multicultural metropolitans,,,,6.97322844
2016,Female,,,,,,,,,,,,,,,,,,,Urbanites,,,,8.043934684
2016,Female,,,,,,,,,,,,,,,,,,,Suburbanites,,,,5.756018657
2016,Female,,,,,,,,,,,,,,,,,,,Constrained city dwellers,,,,13.37987342
2016,Female,,,,,,,,,,,,,,,,,,,Hard-pressed living,,,,10.407993
2016,Female,,,,,,,,,,,,,,,,,,,,Urban,,,7.665507086
2016,Female,,,,,,,,,,,,,,,,,,,,Rural,,,6.390051143
2016,Female,,,,,,,,,,,,,,,,,,,,,High,,9.262289612
2016,Female,,,,,,,,,,,,,,,,,,,,,Not high,,7.351010677
2016,Female,,,,,,,,,,,,,,,,,,,,,,20% most deprived output areas,9.818262512
2016,Female,,,,,,,,,,,,,,,,,,,,,,Other output areas,7.226287894
2016,Female,,,,,,,,,,,,,,,,,,,,,,20% least deprived output areas,5.17206461
2016,Female,,,,North East,,,,,,,,,,,,,,,,,,,8.353439147
2016,Female,,,,North West,,,,,,,,,,,,,,,,,,,8.066119442
2016,Female,,,,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,,7.418184566
2016,Female,,,,East Midlands,,,,,,,,,,,,,,,,,,,8.780895594
2016,Female,,,,West Midlands,,,,,,,,,,,,,,,,,,,6.504298512
2016,Female,,,,East of England,,,,,,,,,,,,,,,,,,,7.251094208
2016,Female,,,,London,,,,,,,,,,,,,,,,,,,4.706075533
2016,Female,,,,South East,,,,,,,,,,,,,,,,,,,7.778616359
2016,Female,,,,South West,,,,,,,,,,,,,,,,,,,9.415121478
2016,Female,,,,Wales,,,,,,,,,,,,,,,,,,,9.302254752
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,5.20522459
2016,Female,Partner,Non-sexual,,,,16-19,,,,,,,,,,,,,,,,,5.723083268
2016,Female,Partner,Non-sexual,,,,20-24,,,,,,,,,,,,,,,,,7.349318413
2016,Female,Partner,Non-sexual,,,,25-34,,,,,,,,,,,,,,,,,5.176675119
2016,Female,Partner,Non-sexual,,,,35-44,,,,,,,,,,,,,,,,,5.104475088
2016,Female,Partner,Non-sexual,,,,45-54,,,,,,,,,,,,,,,,,4.790018887
2016,Female,Partner,Non-sexual,,,,55-59,,,,,,,,,,,,,,,,,3.845554544
2016,Female,Partner,Non-sexual,,,,,White,,,,,,,,,,,,,,,,5.45729882
2016,Female,Partner,Non-sexual,,,,,White,"English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,5.814625199
2016,Female,Partner,Non-sexual,,,,,White,Irish,,,,,,,,,,,,,,,1.783798313
2016,Female,Partner,Non-sexual,,,,,White,Any other white background,,,,,,,,,,,,,,,2.288264459
2016,Female,Partner,Non-sexual,,,,,Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,8.489867958
2016,Female,Partner,Non-sexual,,,,,Mixed or multiple ethnic groups,White and Black Caribbean,,,,,,,,,,,,,,,3.024956387
2016,Female,Partner,Non-sexual,,,,,Asian or Asian British,,,,,,,,,,,,,,,,2.398204032
2016,Female,Partner,Non-sexual,,,,,Asian or Asian British,Indian,,,,,,,,,,,,,,,2.930152508
2016,Female,Partner,Non-sexual,,,,,Asian or Asian British,Pakistani,,,,,,,,,,,,,,,2.943624022
2016,Female,Partner,Non-sexual,,,,,Asian or Asian British,Bangladeshi,,,,,,,,,,,,,,,2.716708598
2016,Female,Partner,Non-sexual,,,,,Asian or Asian British,Chinese,,,,,,,,,,,,,,,1.245229171
2016,Female,Partner,Non-sexual,,,,,Asian or Asian British,Any other Asian background,,,,,,,,,,,,,,,0.671531021
2016,Female,Partner,Non-sexual,,,,,"Black, African, Caribbean or Black British",,,,,,,,,,,,,,,,4.35563724
2016,Female,Partner,Non-sexual,,,,,"Black, African, Caribbean or Black British",African,,,,,,,,,,,,,,,2.449723772
2016,Female,Partner,Non-sexual,,,,,"Black, African, Caribbean or Black British",Caribbean,,,,,,,,,,,,,,,6.866498651
2016,Female,Partner,Non-sexual,,,,,Other ethnic group,,,,,,,,,,,,,,,,5.225803149
2016,Female,Partner,Non-sexual,,,,,Other ethnic group,Any other ethnic group,,,,,,,,,,,,,,,11.60430242
2016,Female,Partner,Non-sexual,,,,,,,Married,,,,,,,,,,,,,,1.969571729
2016,Female,Partner,Non-sexual,,,,,,,Cohabiting,,,,,,,,,,,,,,5.35195711
2016,Female,Partner,Non-sexual,,,,,,,Single,,,,,,,,,,,,,,7.470831499
2016,Female,Partner,Non-sexual,,,,,,,Separated,,,,,,,,,,,,,,18.65404115
2016,Female,Partner,Non-sexual,,,,,,,Divorced,,,,,,,,,,,,,,13.61550525
2016,Female,Partner,Non-sexual,,,,,,,Widowed,,,,,,,,,,,,,,3.337691529
2016,Female,Partner,Non-sexual,,,,,,,,Employed,,,,,,,,,,,,,4.741966702
2016,Female,Partner,Non-sexual,,,,,,,,Unemployed,,,,,,,,,,,,,11.30302086
2016,Female,Partner,Non-sexual,,,,,,,,Inactive,,,,,,,,,,,,,6.017228244
2016,Female,Partner,Non-sexual,,,,,,,,Student,,,,,,,,,,,,,4.034534447
2016,Female,Partner,Non-sexual,,,,,,,,Looking after family or home,,,,,,,,,,,,,6.265982568
2016,Female,Partner,Non-sexual,,,,,,,,Long-term or temporarily ill,,,,,,,,,,,,,10.13026879
2016,Female,Partner,Non-sexual,,,,,,,,Retired,,,,,,,,,,,,,2.188489392
2016,Female,Partner,Non-sexual,,,,,,,,Other inactive,,,,,,,,,,,,,4.932732754
2016,Female,Partner,Non-sexual,,,,,,,,,Managerial and professional occupations,,,,,,,,,,,,3.692957209
2016,Female,Partner,Non-sexual,,,,,,,,,Intermediate occupations,,,,,,,,,,,,4.6724807
2016,Female,Partner,Non-sexual,,,,,,,,,Routine and manual occupations,,,,,,,,,,,,7.284968986
2016,Female,Partner,Non-sexual,,,,,,,,,Never worked and long-term unemployed,,,,,,,,,,,,6.087496178
2016,Female,Partner,Non-sexual,,,,,,,,,Full-time students,,,,,,,,,,,,5.866500124
2016,Female,Partner,Non-sexual,,,,,,,,,Not classified,,,,,,,,,,,,5.551305597
2016,Female,Partner,Non-sexual,,,,,,,,,,Degree or diploma,,,,,,,,,,,4.290670647
2016,Female,Partner,Non-sexual,,,,,,,,,,"Apprenticeship, A level or AS level",,,,,,,,,,,6.443553799
2016,Female,Partner,Non-sexual,,,,,,,,,,O level or GCSE,,,,,,,,,,,5.96822551
2016,Female,Partner,Non-sexual,,,,,,,,,,Other,,,,,,,,,,,4.518946125
2016,Female,Partner,Non-sexual,,,,,,,,,,No qualifications,,,,,,,,,,,5.77209052
2016,Female,Partner,Non-sexual,,,,,,,,,,,Long-standing illness or disability,,,,,,,,,,11.19542603
2016,Female,Partner,Non-sexual,,,,,,,,,,,Long-standing illness or disability: Limits activities,,,,,,,,,,11.36695241
2016,Female,Partner,Non-sexual,,,,,,,,,,,Long-standing illness or disability: Does not limit activities,,,,,,,,,,10.68507957
2016,Female,Partner,Non-sexual,,,,,,,,,,,No long-standing illness or disability,,,,,,,,,,4.110021953
2016,Female,Partner,Non-sexual,,,,,,,,,,,,Less than 3 hours,,,,,,,,,5.928726453
2016,Female,Partner,Non-sexual,,,,,,,,,,,,3 hours less than 7 hours,,,,,,,,,4.62457085
2016,Female,Partner,Non-sexual,,,,,,,,,,,,7 hours or longer,,,,,,,,,5.300828611
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,No children,,,,,,,,4.709920581
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,Adults and child(ren),,,,,,,,3.907317083
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,Single adult and child(ren),,,,,,,,16.8704881
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,"Less than £10,000",,,,,,,13.52375847
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,"£10,000 to less than £20,000",,,,,,,7.504174784
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,"£20,000 to less than £30,000",,,,,,,5.79704718
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,"£30,000 to less than £40,000",,,,,,,5.045140302
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,"£40,000 to less than £50,000",,,,,,,4.228430222
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,"£50,000 or more",,,,,,,2.703346198
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,No income stated or not enough information provided,,,,,,,4.806620609
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,Owner occupiers,,,,,,3.57400448
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,Social renters,,,,,,8.627567869
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,Private renters,,,,,,6.603788308
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,Houses,,,,,5.04947847
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,Detached,,,,,3.491294225
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,Semi-detached,,,,,4.942826232
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,Terraced,,,,,6.151485638
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,Flats or maisonettes,,,,,5.919778313
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,Rural residents,,,,3.64637575
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,Cosmopolitans,,,,2.773959852
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,Ethnicity central,,,,2.374048531
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,Multicultural metropolitans,,,,4.522561463
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,Urbanites,,,,5.97846153
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,Suburbanites,,,,3.954567443
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,Constrained city dwellers,,,,9.923742484
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,Hard-pressed living,,,,7.420976755
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,,Urban,,,5.293379443
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,,Rural,,,4.761756986
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,High,,6.000454633
2016,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,Not high,,5.163669698
